[0.5 0.5 0.5 0. ],[0.5 0.5 1.  7. ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.789 0.5   1.    7.   ],[1.    0.5   0.634 9.   ]
[0.5 0.5 0.5 0. ],[0.211 0.5   1.    8.   ],[0.    0.5   0.634 4.   ]
[0.5 0.5 0.5 0. ],[1.  0.5 0.5 9. ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[ 0.789  1.     0.5   11.   ],[1.    0.634 0.5   9.   ]
[0.5 0.5 0.5 0. ],[ 0.211  1.     0.5   12.   ],[0.    0.634 0.5   4.   ]
[0.5 0.5 0.5 0. ],[0.  0.5 0.5 3. ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.211 0.    0.5   1.   ],[0.    0.366 0.5   3.   ]
[0.5 0.5 0.5 0. ],[0.789 0.    0.5   2.   ],[ 1.     0.366  0.5   10.   ]
[0.5 0.5 0.5 0. ],[0.789 0.5   0.    6.   ],[ 1.     0.5    0.366 10.   ]
[0.5 0.5 0.5 0. ],[0.211 0.5   0.    5.   ],[0.    0.5   0.366 3.   ]
[0.5 0.5 0.5 0. ],[0.5 0.5 0.  5. ],[nan nan nan nan]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
